SO2,NO2,O3,PM2.5,,PM10,Cluster,
15.21219,17.47647,55.33407,17.85104,32.47683,1,,
10.69661,16.84107,52.74365,21.76367,39.86017,1,,
7.323696,12.38273,60.05904,18.93934,34.45738,1,,
7.970521,11.90572,65.42843,20.1923,41.00497,1,,
8.324048,21.17717,49.72051,27.96632,42.69307,1,,
9.33313,19.93542,63.05995,29.04073,52.70132,1,,
8.775254,14.34996,52.0829,20.77216,39.27787,1,,
20.98383,18.90648,38.90324,24.4176,40.93942,2,,
12.13473,18.04459,59.38411,18.11333,35.39817,1,,
19.79406,14.50769,58.64835,25.38007,48.087,1,,
9.043077,18.63812,52.59395,27.63422,56.88579,1,,
8.295242,18.25426,56.11277,24.4379,43.96228,1,,
9.730303,17.71581,42.63206,24.72073,43.61914,1,,
14.83425,20.18367,45.16034,26.23115,53.24558,2,,
8.061056,19.41216,70.90046,24.82591,45.82716,1,,
7.997581,14.9308,80.88064,25.08217,45.43683,1,,
5.661374,13.40666,72.19936,23.05616,36.74682,1,,
5.478151,13.3399,63.56844,22.52701,32.94087,1,,
11.52454,12.93654,55.8904,22.30076,40.37459,1,,
25.83577,20.02999,43.55274,24.53574,37.57104,2,,
9.397725,19.45903,56.14547,30.08048,49.2809,1,,
10.18203,21.90367,49.39841,29.46152,54.77959,1,,
8.706818,16.97552,70.72948,38.55485,63.22764,1,,
8.841683,15.0615,75.47135,27.9951,59.9589,1,,
13.14119,12.87542,76.98244,22.67759,45.20287,1,,
13.71818,14.36759,73.83176,24.04624,39.86364,1,,
14.25707,19.34475,62.69573,31.13897,51.80403,1,,
9.051326,16.89592,67.5944,28.02446,47.45825,1,,
8.403483,15.98607,69.79425,30.64043,54.50712,1,,
,,,,,,,
11.11518,14.85091,60.69974,28.02822,45.79539,1,,
11.53049,16.61107,57.12434,31.37659,54.67832,1,,
7.780358,14.29081,66.51212,26.56404,42.21675,1,,
7.062544,11.46067,73.16402,23.87722,40.01276,1,,
9.269953,12.44479,75.82844,23.51371,42.27237,1,,
7.477786,9.432554,76.23556,19.89221,33.65249,1,,
7.416268,10.43956,86.20955,22.17369,37.47127,1,,
11.133,14.2253,74.03418,24.01239,39.41973,1,,
7.498605,14.26887,42.93225,24.68005,38.42574,1,,
5.747159,11.71046,35.04232,27.92742,42.04358,1,,
8.833128,15.80962,40.49411,30.31915,47.11659,1,,
5.081371,14.89194,39.80348,25.74201,41.48202,1,,
11.849,13.83197,56.81059,27.55468,50.28147,1,,
10.59614,15.0303,53.418,22.77098,42.81811,1,,
6.372663,13.93579,57.69661,22.55445,41.63744,1,,
6.68966,10.65331,54.10726,22.85764,38.39316,1,,
10.11616,14.80262,53.97711,32.53132,64.18589,1,,
6.163514,12.57517,54.57797,24.40662,47.98079,1,,
9.96142,15.62878,51.9474,23.14458,42.05053,1,,
9.452427,16.89748,57.8001,24.56069,40.38491,1,,
6.17991,14.07831,60.13229,22.18414,37.04339,1,,
6.391692,16.53455,59.68626,24.1239,44.60384,1,,
10.673,11.86027,67.04448,23.59826,45.25533,1,,
7.139905,13.71162,68.34595,27.58527,55.14376,1,,
10.08347,22.97777,53.28166,33.41892,62.58727,2,,
10.5441,16.8231,62.76447,29.42547,55.37128,1,,
18.54108,18.36113,67.65042,35.29334,67.77046,2,,
17.70493,17.95875,52.67049,30.02008,58.59539,2,,
10.61936,18.4398,64.18974,26.32747,49.09053,1,,
13.39215,8.902881,50.63775,24.62131,39.4831,1,,
22.96402,13.3327,45.40734,23.86689,37.03605,1,,
33.29393,21.62285,35.11426,30.91822,53.20239,2,,
28.05045,26.38771,59.88213,32.44411,66.53641,2,,
14.75432,20.8227,68.17134,30.55481,56.31652,1,,
19.62428,21.91903,69.13338,29.32865,55.85399,1,,
10.60801,16.31673,56.34265,24.74282,48.75248,1,,
8.871885,16.35655,57.35959,23.04519,46.37459,1,,
15.17,18.54715,58.95188,24.24297,47.8465,1,,
10.60499,20.2288,64.20432,25.64624,48.26422,1,,
4.517298,11.27732,54.46173,24.14543,43.74006,1,,
7.120323,19.4599,57.46467,26.71969,44.69207,1,,
10.6818,21.67209,55.84157,31.02952,53.66168,1,,
10.16437,20.28741,45.89123,33.86291,62.95023,2,,
8.932523,16.07915,41.79828,31.96969,57.22896,1,,
5.12135,15.27901,47.08323,31.74426,57.75793,1,,
6.572399,19.50867,55.34834,30.61643,59.96442,1,,
12.41231,26.78982,42.52905,33.92606,69.65907,2,,
11.05756,22.54367,55.44699,31.84953,65.35231,2,,
12.7091,25.57533,67.25148,43.94714,75.74284,2,,
4.883919,14.29582,53.76292,40.28258,72.32302,1,,
15.31037,16.95441,70.12289,37.29363,68.65342,2,,
8.198582,12.35856,57.90721,25.49973,45.10836,1,,
,,,,,,,
7.828673,21.53683,56.87893,28.81007,57.04223,1,,
7.383287,21.02964,60.78106,25.08,49.23375,1,,
4.208288,24.78688,35.66656,27.02749,45.33517,1,,
9.469405,23.56035,36.21279,28.13334,49.21064,2,,
6.501417,20.37406,32.6722,27.57848,47.94528,1,,
4.644728,11.86278,48.28889,21.02117,36.74289,1,,
13.82345,13.10328,49.43013,20.76813,34.46955,1,,
16.85391,18.60748,41.43621,26.29479,45.51142,2,,
20.26127,26.28773,51.46278,32.0931,56.77873,2,,
9.601985,22.20549,49.45433,28.79572,47.77483,1,,
8.530491,20.83994,54.5438,25.8382,44.13549,1,,
10.01007,19.46906,62.96381,25.68056,42.42775,1,,
6.270184,21.86804,60.93902,26.21751,43.65599,1,,
12.01348,23.17507,52.29376,27.24038,44.82376,1,,
10.13509,23.7258,53.54082,31.05436,52.85144,1,,
8.692808,22.22709,45.64605,24.22585,40.74168,1,,
9.869779,24.52516,36.13738,24.88086,42.27114,1,,
8.818114,23.48479,33.78205,27.87123,47.51293,2,,
19.30226,30.58809,40.42194,30.00706,52.13551,2,,
9.323528,25.66779,46.50312,33.68072,55.09814,2,,
7.511371,23.23819,45.65259,34.40959,57.46,2,,
6.397977,21.42352,48.92654,32.28612,55.05773,1,,
12.97534,29.29119,49.72443,37.25137,63.09876,2,,
17.86842,26.14512,52.41926,30.89932,49.41691,2,,
23.73262,27.43389,57.31908,29.37371,50.82678,2,,
15.44289,32.72058,60.23856,39.80959,60.06824,2,,
7.618142,18.90585,60.12477,26.31301,44.08214,1,,
18.86572,20.32406,73.81868,26.87839,48.71156,1,,
11.61055,20.71771,39.01475,27.95735,41.63728,1,,
7.614811,29.56574,38.296,35.13107,52.09127,2,,
21.48575,36.04937,56.77266,39.91054,63.61116,2,,
22.84151,28.15477,45.03502,32.34102,54.10739,2,,
27.68818,29.09984,39.56268,31.67284,55.75213,2,,
26.49856,28.94109,35.08083,33.2666,54.47709,2,,
12.94756,25.34615,50.51241,29.88289,52.28658,2,,
13.60088,30.34884,43.26294,32.10957,54.69956,2,,
17.82915,32.11059,58.87236,32.04114,59.86464,2,,
14.13226,30.9589,54.13374,32.00855,54.8556,2,,
12.67997,30.78255,52.19958,33.49963,55.72564,2,,
18.68228,23.97542,49.17801,28.08962,48.92562,2,,
20.71366,24.13485,50.17897,29.44647,49.67207,2,,
7.573784,21.42889,48.55507,26.0681,44.92035,1,,
8.916753,24.21774,51.05403,26.56717,41.78708,1,,
20.25321,26.36784,53.63114,30.13404,46.47042,2,,
15.61027,24.24417,40.52565,27.93057,45.13778,2,,
12.36526,26.22948,44.5751,28.38207,48.43711,2,,
14.25415,25.8104,42.43095,28.79262,46.771,2,,
18.34856,27.32545,48.8461,33.19273,53.93474,2,,
17.79473,28.75187,54.23751,30.75041,49.51184,2,,
9.625496,26.21144,45.82445,28.38144,45.77191,1,,
15.986,26.56949,49.06192,27.28635,44.36068,2,,
10.03352,22.79429,52.55378,21.5314,35.36769,1,,
,,,,,,,
8.363198,20.24194,48.41045,23.76434,39.30319,1,,
11.08997,23.589,37.04084,23.54673,38.87056,1,,
12.86928,23.90326,40.73381,24.82093,39.26328,1,,
7.917433,19.09094,43.72574,22.28337,39.61292,1,,
8.432725,22.03656,54.31261,20.54718,32.01457,1,,
10.04368,25.18294,39.15961,26.04749,43.20184,1,,
14.16249,33.29162,34.47333,32.86361,55.28347,2,,
9.946347,30.24052,46.67938,30.86656,49.99028,2,,
9.623022,30.24779,44.23143,30.4602,46.89234,2,,
16.94148,38.82529,47.76961,38.05888,53.60339,2,,
10.35504,26.68006,49.8471,34.47513,52.30728,2,,
8.59238,23.71306,49.90876,27.45693,42.68831,1,,
7.290191,23.35037,44.23373,25.33992,43.08044,1,,
11.90955,29.86152,29.60556,26.25075,42.398,2,,
11.8855,28.2556,44.68106,29.46492,45.31277,2,,
12.68056,20.45538,51.88658,26.40156,40.3974,1,,
15.80548,24.82002,53.81818,25.88572,39.80192,1,,
13.34775,18.94276,48.40268,21.37094,41.73503,1,,
12.15687,17.56287,28.27498,22.23972,35.06725,1,,
8.589689,24.81607,29.16803,25.51984,39.69544,2,,
10.15846,26.80267,23.61944,27.76252,42.18056,2,,
10.12281,25.43626,30.46664,28.34963,43.26186,2,,
7.19372,23.79158,36.45593,24.63988,39.68257,1,,
11.18199,26.99266,44.82668,27.45999,45.63919,2,,
13.8042,27.65296,52.37488,28.34017,43.43971,1,,
21.40812,36.09597,45.40886,38.91175,57.14537,2,,
14.13809,27.67122,46.81779,33.23429,50.96704,2,,
17.22773,29.6454,41.70077,31.19448,52.90097,2,,
13.56405,32.42047,46.10661,33.97796,58.88431,2,,
29.76514,38.69701,38.75574,38.00927,66.16034,0,,
24.63821,44.49136,44.38973,36.30397,62.65689,0,,
13.22164,26.92087,43.25735,31.04664,53.91191,2,,
20.73581,33.76282,38.0267,36.25546,61.78531,2,,
17.90207,36.01528,44.93867,37.70251,62.42147,2,,
10.63285,20.08009,47.13816,24.9162,41.39283,1,,
7.835351,22.76343,37.35668,27.94434,45.21369,1,,
15.20256,33.33126,26.19263,33.16183,55.97123,2,,
11.57754,29.45271,34.32274,30.67153,53.58396,2,,
16.11376,30.11281,39.33481,31.35137,53.46043,2,,
21.84997,34.07528,29.55123,30.74408,52.94024,2,,
33.29393,41.11667,24.89181,40.28494,69.08326,0,,
18.35594,36.76331,37.22441,35.28594,61.71715,2,,
30.73901,43.62362,33.43771,40.44554,69.83314,0,,
27.96316,49.23724,31.12972,42.33205,70.74333,0,,
19.07807,35.12622,35.15623,35.45486,64.28496,2,,
23.48243,37.82223,36.23034,36.20738,61.9641,2,,
20.12115,35.29456,44.48683,33.74661,58.51648,2,,
14.03287,35.27836,41.03465,33.65064,61.43538,2,,
19.29301,37.29707,38.27311,35.51031,60.04676,2,,
22.21463,33.92034,41.8878,35.06462,60.93583,2,,
18.86877,41.25206,29.221,41.81753,69.72193,0,,
33.29393,39.47249,27.46304,40.28532,70.67904,0,,
,,,,,,,
24.24807,30.67398,31.88739,32.60613,59.05249,2,,
30.86423,36.41648,29.61552,35.79794,63.11352,0,,
21.07183,33.87432,37.63902,34.39632,58.81164,2,,
15.63538,28.37841,34.16788,29.64646,43.71785,2,,
16.53974,29.89021,31.14715,31.68041,54.32517,2,,
23.03647,32.43362,30.53493,33.38115,58.08576,2,,
25.28476,30.968,37.78483,34.80773,53.54314,2,,
22.67113,30.38585,33.44053,34.56909,52.88835,2,,
31.69736,36.19071,31.62493,38.36031,57.48209,0,,
26.54518,36.76132,36.87766,45.34041,66.48123,0,,
10.8224,34.10573,40.94927,37.16699,52.117,2,,
16.25522,35.36424,33.85004,35.86945,54.92401,2,,
20.01793,40.50556,39.74001,43.15424,64.47213,0,,
24.49074,39.41034,31.24991,46.68048,67.36564,0,,
26.92222,35.61998,35.26868,35.44024,54.11838,2,,
15.09294,36.58317,34.74924,38.32978,56.79833,2,,
25.05382,40.78314,34.67182,48.81674,75.40491,0,,
22.45424,43.33694,45.59492,49.32429,73.73278,0,,
18.7134,38.00708,32.39936,45.32093,71.08528,0,,
22.38703,41.95771,29.3747,44.25074,63.22364,0,,
29.07088,48.60533,35.86473,53.3449,89.48454,0,,
31.17285,45.44953,31.88412,53.60748,85.06938,0,,
24.73908,41.49303,50.42716,55.74462,89.81947,0,,
23.09452,34.50222,39.7649,45.51663,76.18591,0,,
30.18821,42.91352,37.96867,47.86414,75.71518,0,,
33.29393,53.15813,28.69289,55.74462,100.0649,0,,
21.84844,46.55081,29.43323,54.38401,93.38476,0,,
16.78689,33.31734,27.52549,52.187,84.73828,0,,
11.09461,26.11464,33.07288,37.85571,59.08194,2,,
29.33974,42.70444,31.32625,54.66639,94.36758,0,,
31.91394,47.5936,36.2071,55.74462,99.92058,0,,
19.30697,39.80727,34.34645,44.3359,73.66801,0,,
13.02125,27.6346,40.00229,27.21334,52.12278,2,,
27.04054,33.10074,36.02418,32.12267,55.09384,2,,
18.13204,42.86154,35.61792,47.18206,89.49779,0,,
27.09811,46.89167,43.77576,51.01001,87.57037,0,,
20.10612,34.26371,37.12546,41.08269,77.88551,0,,
14.41393,24.59611,36.14782,27.64381,47.48114,2,,
26.70705,38.3403,31.4925,42.34842,71.70654,0,,
33.19988,42.35319,40.26078,46.83546,82.60556,0,,
16.62048,35.69365,40.51101,39.23104,65.89697,2,,
18.0746,33.7887,36.74535,38.2405,68.047,2,,
10.81096,24.13309,33.26146,25.33152,44.39276,2,,
11.00431,24.68698,28.93063,27.48162,44.47922,2,,
27.06038,34.80393,29.7863,31.21162,54.33775,2,,
29.07263,42.90557,26.08406,46.97864,85.07502,0,,
26.61976,53.15813,38.04776,55.74462,100.0649,0,,
30.57112,53.15813,44.75405,55.74462,92.05239,0,,
20.45595,46.57303,42.83181,48.56664,71.59308,0,,
28.39002,46.9617,40.27325,55.74462,84.7655,0,,
30.68969,53.15813,38.75075,55.74462,96.62526,0,,
22.33291,53.15813,35.81217,52.56883,83.16567,0,,
,,,,,,,
33.19144,44.76982,29.6206,48.3102,86.70468,0,,
21.12568,44.03012,32.49823,50.98882,96.109,0,,
9.00288,29.84219,37.94251,43.80776,96.2185,0,,
9.18248,15.39885,35.93144,14.71658,33.824,1,,
33.29393,33.3507,29.20989,40.50833,72.36091,0,,
20.57225,26.58147,40.25246,27.57141,53.69028,2,,
20.93495,30.36487,42.22331,35.42042,80.66783,2,,
13.4588,23.86523,45.3196,31.92977,79.36902,2,,
21.77727,40.04093,36.37866,46.64676,92.20883,0,,
25.60173,39.02201,39.67957,43.38233,93.3975,0,,
26.71096,47.07648,53.90916,55.74462,100.0649,0,,
33.29393,52.91058,45.88843,55.74462,100.0649,0,,
33.29393,53.15813,39.70214,55.43388,100.0649,0,,
17.25474,44.9604,50.58761,54.76506,99.77734,0,,
18.11206,36.94685,45.2132,48.98983,97.32983,0,,
24.84252,41.47049,49.87354,45.53846,90.24422,0,,
12.96942,34.09039,51.08771,38.32438,79.72856,2,,
18.95912,35.53841,51.65637,37.49185,75.06742,2,,
23.52748,35.43657,63.96804,45.22526,76.20467,0,,
22.0981,36.9454,55.16544,44.4632,83.1486,0,,
14.20876,40.58624,51.09065,44.90647,81.69959,0,,
19.39077,34.94867,62.74406,42.24171,92.16372,0,,
15.71845,32.20871,65.8967,31.80104,65.91943,2,,
18.16783,23.23788,45.10976,25.63376,49.52261,2,,
8.835572,18.9187,56.59084,24.2505,47.44419,1,,
10.39415,18.14748,59.10877,19.47267,39.98014,1,,
7.859661,27.36462,56.08759,25.52769,57.80116,1,,
15.08297,31.22528,47.56883,32.71477,67.1226,2,,
17.22509,33.5209,46.93608,32.81408,63.68239,2,,
19.54353,36.11863,53.07,32.70107,63.91378,2,,
10.84195,37.81076,46.53615,34.84119,68.76163,2,,
23.70468,40.0545,42.6762,39.26207,76.52633,0,,
16.5093,25.99437,59.07509,27.37783,55.45033,2,,
15.88736,25.04221,61.09891,22.52071,47.97148,1,,
32.41718,31.79099,45.60223,28.02225,58.16617,2,,
31.49716,42.23689,38.11389,35.36225,60.00033,0,,
16.46089,28.97178,42.05,31.59374,60.70102,2,,
19.61372,32.58503,47.14243,29.62946,56.09602,2,,
33.29393,41.73666,40.00794,36.70181,64.15901,0,,
15.97562,29.48032,51.07775,31.04434,52.82863,2,,
18.04348,31.43652,47.79107,35.6965,62.58152,2,,
25.27854,37.79423,52.43594,42.96577,80.07117,0,,
18.68939,39.68001,45.98348,35.85289,76.60617,0,,
23.18749,39.49966,53.56116,31.634,76.84868,2,,
20.62812,40.56933,63.78655,34.96254,74.94533,2,,
7.153479,23.83327,51.05664,15.57301,38.39483,1,,
29.19964,29.50604,37.96932,24.62343,47.32683,2,,
18.27214,33.20035,35.92555,31.76744,66.1,2,,
22.08457,33.36123,43.63759,30.84609,54.84261,2,,
22.61311,32.98601,52.86661,37.87616,64.82533,2,,
29.03073,33.38587,54.99605,37.8937,82.86583,0,,
26.74896,31.60683,36.86358,22.51551,46.58317,2,,
,,,,,,,
33.29393,38.17504,25.03079,24.33098,38.46417,2,,
31.6333,27.67717,48.62603,22.64142,37.85767,2,,
23.11722,27.21578,56.29327,21.66173,39.47183,2,,
18.84477,29.68905,47.22155,24.45306,49.851,2,,
14.33294,31.99558,45.27803,26.72801,53.83441,2,,
21.82786,34.51658,44.24705,28.01073,54.18561,2,,
12.88717,25.33118,53.02062,24.38246,57.52424,1,,
14.3826,28.51486,45.5571,25.27576,52.9255,2,,
11.65623,28.40328,47.98674,28.74923,63.3915,2,,
17.84349,33.05468,47.56458,29.22011,60.06617,2,,
24.34627,41.27808,52.64261,36.20406,68.67617,0,,
21.16103,40.56819,58.21474,35.42686,68.26621,2,,
17.64627,39.79249,70.26644,33.45125,68.76733,2,,
17.99892,41.44262,69.12128,31.87227,67.54867,2,,
18.85917,44.06152,66.46176,40.08174,75.11167,0,,
16.12915,25.80914,74.94096,28.92352,57.76617,1,,
18.00809,24.96136,59.55971,34.48129,92.68583,2,,
23.85395,23.72886,48.27352,26.51604,54.87967,2,,
13.08838,16.39933,48.69881,23.52429,84.27367,2,,
26.79216,25.75247,39.98399,21.6128,35.85083,2,,
33.29393,35.04141,43.36945,36.99199,62.21417,0,,
14.95466,33.20791,56.85866,29.60776,61.93483,2,,
15.95414,31.77016,59.08751,33.78298,90.65617,2,,
13.86919,16.63045,56.18176,19.79537,47.9285,1,,
27.48568,24.60316,45.45835,22.47921,49.31516,2,,
24.87787,32.27538,49.81534,22.08632,38.1705,2,,
12.04045,25.00742,59.14049,23.0969,44.15567,1,,
15.90116,26.45433,58.88019,22.48789,49.5275,1,,
16.76531,37.41588,64.61191,28.78604,61.545,2,,
12.63175,28.61174,73.27291,25.18761,52.19633,1,,
17.17839,25.70723,75.34186,30.92218,75.69317,2,,
20.31624,25.93985,54.76093,20.85165,55.0135,2,,
15.91145,28.11797,56.23523,28.28377,51.74612,2,,
19.51606,27.23446,37.42162,32.80152,81.91471,2,,
27.73097,27.47841,49.25453,22.48381,42.09883,2,,
13.88403,25.39854,65.03897,23.88981,46.3705,1,,
9.969479,21.36862,71.75267,23.69563,49.21417,1,,
15.97683,24.00984,66.13541,25.82969,50.786,1,,
20.86817,23.24977,67.23251,23.01751,51.11967,1,,
30.05771,33.30198,59.69934,29.93377,56.28303,2,,
21.15623,26.92163,77.76038,24.45283,42.96983,1,,
15.90613,22.15376,80.58895,25.54672,49.12118,1,,
20.41397,28.51694,72.16934,30.72828,54.85924,2,,
13.21521,28.58882,71.63669,29.89456,51.77589,1,,
14.70512,24.89374,65.41132,24.60315,61.60649,1,,
16.9392,24.68861,60.09868,33.35121,68.80201,2,,
9.537012,19.8814,68.62947,28.90533,61.41183,1,,
10.87172,26.75927,54.83255,27.59517,50.20033,1,,
10.17786,23.93963,86.20955,36.32201,71.14836,1,,
8.950185,28.40905,71.17096,30.547,52.94036,1,,
9.937036,22.4433,83.49833,32.60069,47.15888,1,,
11.07454,22.45997,49.36269,26.04932,40.68653,1,,
,,,,,,,
27.06964,19.89154,53.47919,16.55319,28.838,1,,
13.23116,23.74009,49.32453,19.78104,34.83909,1,,
10.43382,24.4191,57.90801,30.65372,52.70721,1,,
7.80736,21.61274,64.99483,32.38,50.17383,1,,
7.504577,20.46488,70.86323,18.63088,29.78628,1,,
9.831997,28.47496,67.1537,19.77356,35.07967,1,,
11.57477,30.07429,75.76206,20.186,34.05567,1,,
7.607828,25.19045,77.2886,21.70683,36.89517,1,,
9.156439,28.06585,73.99952,27.60997,50.18179,1,,
11.41536,27.81523,68.73026,19.87204,38.40081,1,,
12.57736,30.73094,62.03483,25.42036,46.32268,1,,
10.21564,22.61563,65.17195,24.95241,45.36274,1,,
8.526563,18.51435,66.29817,19.83036,28.0195,1,,
7.562873,20.32353,86.20955,17.12917,30.55113,1,,
5.673464,21.64236,86.05449,18.06212,30.88917,1,,
5.106074,20.28336,76.71397,17.10855,21.34804,1,,
4.814086,17.48831,65.97518,17.83595,25.92078,1,,
23.39175,26.12787,53.16058,21.70697,34.38685,2,,
22.26875,27.80594,57.06009,16.8125,27.51617,1,,
9.219215,21.24894,78.21295,20.514,38.15483,1,,
8.76574,25.48929,59.7546,27.83644,52.20568,1,,
4.553523,17.68376,79.2816,16.59254,29.28183,1,,
8.499874,27.60336,62.00512,25.0101,43.28304,1,,
4.950696,25.06099,65.49645,23.67657,40.37218,1,,
7.186679,28.6975,68.52643,24.51015,43.80812,1,,
7.290962,20.90086,81.47579,19.53339,29.70372,1,,
6.309814,20.06561,70.70365,18.58999,26.80458,1,,
10.45263,30.82478,59.92497,23.17306,34.39667,1,,
19.30086,36.4881,70.71052,34.35817,50.13517,2,,
8.918499,31.22123,67.62393,36.54578,52.55877,1,,
10.5277,24.98124,86.20955,29.93772,50.20674,1,,
14.42131,38.72988,70.42144,25.59733,40.61983,1,,
15.52205,37.82287,59.78697,24.84183,41.43283,2,,
15.40551,32.43089,76.00045,23.37133,37.40967,1,,
10.70665,27.25943,78.72569,21.35671,36.01583,1,,
8.537911,20.52777,66.46798,31.42162,61.27778,1,,
14.14023,22.29738,22.10084,18.36806,25.99581,1,,
17.91918,27.84231,27.62168,26.28143,39.96532,2,,
11.33332,27.63793,36.05718,27.14419,46.25743,2,,
15.41869,32.12804,38.01016,30.84693,46.7328,2,,
8.699835,19.92317,47.85913,27.45405,47.30872,1,,
12.71528,27.03462,38.88312,29.43786,51.26594,2,,
12.58516,26.89148,39.71384,26.15117,41.31063,2,,
9.509937,23.61714,55.1588,22.72359,41.57416,1,,
14.90403,20.14094,54.70371,23.18824,40.59205,1,,
12.33196,25.81589,47.29449,29.76227,49.26512,2,,
10.69508,21.6537,57.14687,26.29092,45.54931,1,,
11.06786,18.90764,58.70929,21.20213,39.69743,1,,
18.07462,26.2073,61.40555,26.60151,46.23751,1,,
10.40838,23.14743,55.54293,25.04276,42.4095,1,,
9.834091,21.68662,60.55928,24.74008,44.32925,1,,
11.60227,24.78471,56.72426,29.08177,47.42757,1,,
,,,,,,,
8.706804,26.6016,59.74477,25.23574,46.29833,1,,
9.01222,21.64444,69.37761,33.49485,50.68132,1,,
9.85539,26.24772,54.91959,37.90906,57.13711,2,,
9.0744,25.44633,43.5349,28.99532,51.26136,2,,
6.284223,28.26967,48.03408,32.89572,55.98095,2,,
8.067181,19.0383,62.73701,26.49812,45.63146,1,,
6.834344,20.96814,68.07853,26.20941,45.37667,1,,
7.229684,19.44252,56.84674,24.67013,41.38219,1,,
9.404141,22.37694,38.3179,31.53479,50.28372,2,,
10.73828,17.57685,43.91847,24.14757,43.51221,1,,
8.754639,22.44856,47.85114,36.47074,54.03395,2,,
9.086912,24.29131,58.57197,28.44676,50.93889,1,,
9.162171,21.37137,58.79655,25.27997,44.56987,1,,
7.224636,20.98386,72.94437,24.23899,40.12464,1,,
11.1368,23.08039,66.70669,31.35017,56.44354,1,,
9.598756,23.40641,65.91109,30.25363,55.01973,1,,
8.472101,21.36049,59.96495,25.67978,45.82048,1,,
9.189129,26.70607,66.25032,27.53658,46.04414,1,,
8.955321,24.16839,71.32155,33.09691,56.19066,1,,
9.97863,25.1544,45.1957,27.94404,47.49082,1,,
11.91417,27.44687,46.13787,31.81041,52.25713,2,,
8.326085,21.67983,43.60556,26.41778,45.02186,1,,
12.6902,24.59874,39.18204,25.88174,45.67644,2,,
11.22519,23.06527,54.43158,22.15024,34.32523,1,,
17.31826,28.3882,58.71843,31.75375,52.24744,2,,
17.51434,27.39873,54.12572,25.26291,43.46564,2,,
12.38835,26.81183,49.44473,22.10851,35.43215,1,,
19.69833,27.24489,60.08938,25.55031,40.70575,1,,
16.48406,30.22406,70.49025,30.14597,43.91149,1,,
10.52014,24.60435,56.68211,25.46499,43.40018,1,,
12.56938,23.25242,56.86347,29.22715,49.35429,1,,
23.49159,29.28393,36.88028,29.57598,53.63504,2,,
14.59489,22.18706,46.79206,29.1466,44.78694,2,,
7.641216,25.36825,53.57054,26.25909,43.9786,1,,
7.417737,21.03755,60.9549,23.61002,37.01026,1,,
10.19706,23.21614,54.08482,23.82226,41.96143,1,,
8.338189,19.11052,60.96962,18.90657,34.52744,1,,
7.397355,16.7789,59.48955,25.39677,39.95084,1,,
12.43651,20.78458,59.30605,21.19583,36.30711,1,,
9.998184,22.56038,52.0191,27.49443,46.16878,1,,
11.62412,25.71387,58.23136,28.74238,44.15193,1,,
12.92558,28.49404,77.27808,34.16839,52.95719,1,,
11.18022,28.92418,55.45102,27.14723,45.36633,1,,
11.40876,26.76904,53.25265,27.81666,48.67358,1,,
17.6632,28.16996,53.04992,29.93578,47.30713,2,,
25.52472,26.67334,51.11522,25.78497,45.04771,2,,
12.77076,28.11881,54.77965,26.42856,43.38881,1,,
11.87323,29.41933,45.17311,35.40425,55.43776,2,,
10.51758,27.67874,52.1757,29.13123,53.376,2,,
11.02806,26.88511,51.95036,24.59155,40.40542,1,,
10.28815,29.10535,48.29254,24.4725,42.16639,1,,
10.11949,26.41205,52.6743,24.7771,43.65395,1,,
,,,,,,,
11.39883,26.57449,48.46019,25.27452,43.33646,1,,
16.04325,28.03644,45.96043,26.95183,47.18069,2,,
11.71185,30.12287,42.91682,27.86248,40.54486,2,,
10.76567,26.7886,41.62179,27.85758,43.19827,2,,
11.67904,31.49893,51.31637,30.00647,45.15687,2,,
15.11379,28.27222,49.54569,29.33066,50.39567,2,,
21.5409,29.06864,60.96627,24.9249,45.84172,2,,
20.69039,31.54787,51.4421,29.94503,45.41446,2,,
10.44956,27.01584,59.33402,37.013,59.5033,2,,
9.35389,24.65364,46.52671,28.16703,43.5763,1,,
10.65959,26.69567,39.87447,28.18989,47.83129,2,,
13.2637,28.07217,48.82334,29.26028,50.38507,2,,
10.26993,27.18507,47.1935,28.86256,46.48184,1,,
9.828141,22.59505,46.98367,23.55906,42.52251,1,,
13.62986,28.83329,41.6682,28.66132,46.27243,2,,
12.82139,29.93036,45.1315,28.47481,46.54088,2,,
14.98038,30.62704,47.51489,31.5704,49.13709,2,,
10.08543,27.85452,57.1971,38.6711,52.52203,2,,
9.124214,28.63959,43.39179,28.50542,48.0344,2,,
16.55286,31.46217,51.36988,31.1222,52.0413,2,,
